,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,vanilla,salt,sugar,sweetener,cocoa_butter,lecithin,company_continent,origin_continent,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey
2050,Terroir,United States,2019,Belize,Maya Mountain,77.0,3.0,3,"berries, licorice, cocoa, bitter",0,0,1,0,1,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2051,Terroir,United States,2019,Haiti,Haiti,72.0,2.75,3,"harsh, tobacco",0,0,1,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,The Barn,Sweden,2015,Peru,Peru,70.0,3.0,3,"sandy, sweet, raisins",0,0,1,0,1,0,EU,SA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2053,Theo,United States,2007,Madagascar,Madagascar,65.0,3.5,3,"sandy, sweet, blueberry",0,0,1,0,1,0,NA,AF,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2054,Theo,United States,2007,Ghana,"Ghana, Kumasi",84.0,3.0,4,"dry, slightly tart, bitter",1,0,1,0,1,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,Theo,United States,2007,Blend,"Ghana, Panama, Ecuador",75.0,3.0,3,"sandy, sweet, fruity",0,0,1,0,1,0,NA,Unknown,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2056,Theo,United States,2007,Republic of Côte d'Ivoire,Ivory Coast,75.0,2.5,4,"dry, gritty, hint of fruit, sour",1,0,1,0,1,0,NA,AF,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2057,Theo,United States,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",91.0,2.0,2,"dry, very bland, mild bitter",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,Theo,United States,2012,Congo,Congo w/ nibs,65.0,3.25,4,"sweet, vanilla, cocoa",1,0,1,0,1,0,NA,AF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2059,Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",70.0,3.25,2,"peanut butter, sour milk",0,0,1,0,0,0,AS,SA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2060,Thistle & Rose aka Aggie USU,United States,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70.0,3.5,2,"pure, bold, floral",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2061,Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",70.0,3.25,3,"spicy, marshmallow",0,0,1,0,0,1,SA,SA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2062,Tibito,Colombia,2018,Colombia,"Meta, lot 052",70.0,3.0,3,"floral, vegetal",0,0,1,0,0,1,SA,SA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2063,Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",72.0,3.75,3,"bright fruit, cashew",0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2064,Tiny House,United States,2019,Tanzania,Kokoa Kamili,71.0,2.75,2,"bland, mild honey, sour",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2065,To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,81.0,3.25,2,"waxy, mild fruit, floral",0,0,1,0,0,0,SA,SA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2066,Tocoti,United States,2011,Dominican republic,Dominican Republic,74.0,3.0,3,"pronounced fruit, sour",0,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2067,Tocoti,United States,2011,Venezuela,Venezuela,72.0,2.75,3,"peanut butter, soapy",0,0,1,0,1,0,NA,SA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,Tocoti,United States,2012,Bolivia,"Wild Bolivian, Jungle Love",77.0,3.0,3,"sandy, sweet",0,0,1,0,1,0,NA,SA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2069,Tosier,United Kingdom,2018,Belize,Maya Mtn.,70.0,3.5,3,"honey, caramel",0,0,1,0,1,0,EU,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,Tosier,United Kingdom,2018,Bolivia,"Alto Beni, 2016",70.0,3.0,3,"spicy, cocoa, sweet",0,0,1,0,1,0,EU,SA,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2071,Tosier,United Kingdom,2018,Haiti,Acul du Nard,70.0,2.75,3,"metallic, astringent",0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,Tosier,United Kingdom,2019,Colombia,Tumaco,70.0,2.75,3,"dull, chewy, sweet",0,0,1,0,1,0,EU,SA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2073,Tree to Bar,South korea,2019,Ecuador,Ecuador,70.0,3.5,2,"nutty, floral",0,0,1,0,0,0,AS,SA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2074,Treehouse,United States,2014,Dominican republic,Conacado,72.0,3.0,2,"baked, roasty, coffee",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,Tribar,Peru,2018,Peru,"Piura, Gran Chilique",70.0,3.5,3,"sweet, pungent grape, acidic",0,0,1,0,1,0,SA,SA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2076,Tribar,Peru,2018,Peru,Ucayali,73.0,3.0,3,"powdery, complex, rubber",0,0,1,0,1,0,SA,SA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2077,Tribe,Canada,2020,Peru,Ucayali,70.0,3.0,2,"very sandy, spicey, sweet",0,0,1,0,0,0,NA,SA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2078,Tribe,Canada,2020,Vietnam,"Dak Lak, batch 0A08",70.0,2.75,2,"tart, sweet, sour, savory",0,0,1,0,0,0,NA,AS,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2079,Tribe,Canada,2020,Honduras,"Copan, batch 0A03",70.0,2.75,2,"woody, sweet, unrefined",0,0,1,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2080,twenty-four blackbirds,United States,2011,Dominican republic,Dominican Republic,73.0,2.75,2,"roasty, woody, rubber off",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2081,twenty-four blackbirds,United States,2013,Dominican republic,"Dominican Republic, batch 85",68.0,3.25,2,"roasty, sligt burnt, red fruit",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2082,twenty-four blackbirds,United States,2013,Bolivia,"Palos Blancos, batch 97",75.0,2.5,2,"roasty, bitter, caramel, dairy",0,0,1,0,0,0,NA,SA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,twenty-four blackbirds,United States,2014,Madagascar,"Madagascar, lot 137",75.0,3.5,2,"intense, red berry",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2084,twenty-four blackbirds,United States,2015,Ecuador,"Cedeno, lot 271",75.0,3.5,2,"intense, floral",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2085,twenty-four blackbirds,United States,2015,Dominican republic,Oko Caribe,75.0,2.75,2,"spicy, sour, off note",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2086,twenty-four blackbirds,United States,2017,Tanzania,Kokoa Kamili,75.0,3.25,2,"dry, floral, woody",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2087,Two Ravens,United States,2016,Peru,Peru,60.0,3.0,3,"coarse, sweet, lemon",0,0,1,0,1,0,NA,SA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2088,Uncouth,Canada,2017,Guatemala,Guatemala,75.0,3.25,2,"dry, coarse, sour",0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2089,Uncouth,Canada,2017,Tanzania,Tanzania,75.0,3.0,2,"dry, coarse, sweet, earthy",0,0,1,0,0,0,NA,AF,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2090,Uncouth,Canada,2017,Dominican republic,Dominican Republic,75.0,2.75,2,"dry, coarse, hay, off",0,0,1,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2091,Undone,United States,2014,Dominican republic,"San Francisco de Macoris, Nourish",70.0,3.0,2,"tart, tangy, mild cocoa",0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,Undone,United States,2014,Nicaragua,Matagalpa,74.0,2.75,2,"creamy, woody, green, rubber",0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2093,Upchurch,United States,2016,Tanzania,"Tanzania, Party Bar",72.0,3.25,2,"sandy, sweet, peach",0,0,1,0,0,0,NA,AF,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2094,Upchurch,United States,2016,Madagascar,"Madagascar, Sassy Bar",72.0,3.0,2,"sweet, acidic, tart",0,0,1,0,0,0,NA,AF,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2095,Urzi,Italy,2014,Venezuela,"Sur del Lago, Merida",65.0,3.25,4,"intense, nutty, mild rubber",1,0,1,0,1,0,EU,SA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2096,Utopick,Spain,2017,Colombia,"Sierra Nevada, Tutu Iku",70.0,3.75,3,"spice, melon, nutty",0,0,1,0,1,0,EU,SA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2097,Utopick,Spain,2018,Nicaragua,Nugo,70.0,3.75,3,roasty cocoa,0,0,1,0,1,0,EU,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,Vaka,Canada,2020,Belize,"Maya Mountain, Toledo, batch 91",74.0,3.5,3,"roasted strawberry, bold",0,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2099,Valrhona,France,2006,Blend,"Guanaja, South America",70.0,3.75,5,"subtle, smooth, earthy, long",1,0,1,0,1,1,EU,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2100,Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",64.0,3.5,5,"red berry, rich cocoa",1,0,1,0,1,1,EU,AF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2101,Valrhona,France,2006,Blend,"Carribean, Caraibe",66.0,3.0,5,"slight bitter, woody",1,0,1,0,1,1,EU,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2102,Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",64.0,3.0,5,"modest, creamy, cocoa",1,0,1,0,1,1,EU,SA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,Valrhona,France,2006,Trinidad and Tobago,Gran Couva 2005 P.,64.0,2.5,5,"nutty, vegetal, sweet",1,0,1,0,1,1,EU,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,Valrhona,France,2007,Madagascar,Manjari,64.0,4.0,5,"creamy, blueberry, raspberry",1,0,1,0,1,1,EU,AF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2105,Valrhona,France,2007,Venezuela,Chuao 2002 P.,65.0,3.75,5,"sandy, vegetal, cocoa",1,0,1,0,1,1,EU,SA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2106,Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",64.0,3.25,5,"creamy, cherry",1,0,1,0,1,1,EU,SA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2107,Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",72.0,3.0,5,"creamy, rich, licorice",1,0,1,0,1,1,EU,Unknown,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2108,Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",71.0,2.75,5,nutty and bitter dominate,1,0,1,0,1,1,EU,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,Valrhona,France,2007,Blend,"Abinao, West Africa",85.0,2.5,5,"berries, tart, bitter",1,0,1,0,1,1,EU,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2110,Valrhona,France,2007,Blend,Le Noir Extra Amer,85.0,1.5,5,"creamy, fatty, very bitter",1,0,1,0,1,1,EU,Unknown,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2111,Valrhona,France,2009,Dominican republic,Tainori,64.0,3.75,5,"cocoa dominates, woodsy",1,0,1,0,1,1,EU,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2112,Valrhona,France,2009,Ecuador,Alpaco,66.0,3.75,5,"rich cocoa, hot spice",1,0,1,0,1,1,EU,SA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2113,Valrhona,France,2009,Ghana,Nyangbo,68.0,3.5,5,"creamy, cocoa, bread",1,0,1,0,1,1,EU,AF,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,Valrhona,France,2011,Venezuela,"Porcelana, Pedegral",64.0,4.0,5,"creamy, honey, peanut butter",1,0,1,0,1,1,EU,SA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,Valrhona,France,2011,Blend,Caraque,56.0,3.25,5,"intense sweet, nut, orange",1,0,1,0,1,1,EU,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2116,Valrhona,France,2012,Venezuela,"Otucan, Grand Cru",69.0,4.0,5,"green, unripened fruit, banana",1,0,1,0,1,1,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2117,Valrhona,France,2013,Blend,"Andoa, Grand Cru blend",70.0,3.5,5,"yogurt, lemon, licorice",1,0,1,0,1,1,EU,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2118,Valrhona,France,2013,Dominican republic,"Loma Sotavento, 2013",64.0,3.5,5,"complex, herbs, fruit, dairy",1,0,1,0,1,1,EU,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2119,Valrhona,France,2015,Peru,"Piura, Illanka, Quemazon",63.0,4.0,5,"intense, dark berry, grapes",1,0,1,0,1,1,EU,SA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2120,Valrhona,France,2017,Blend,"Oriado, Peru, Dom. Rep",60.0,3.25,3,"intense, rich, sweet",0,0,1,0,1,0,EU,Unknown,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2121,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,72.0,2.75,3,"fatty, bland, very astringent",0,0,1,0,1,0,AF,AF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2122,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,76.0,2.75,4,"fatty, sour, spoiled",1,0,1,0,1,0,AF,AF,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2123,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,80.0,2.75,4,"fatty, bitter, sour",1,0,1,0,1,0,AF,AF,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2124,Vicuna,United States,2015,Bolivia,Palos Blancos,70.0,3.25,2,"peanut butter, coffee, mint",0,0,1,0,0,0,NA,SA,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2125,Vicuna,United States,2015,Bolivia,Palos Blancos + nibs,70.0,3.25,2,"complex, nibs too soft",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,Vicuna,United States,2018,Dominican republic,San Francisco de Macoris,70.0,3.25,2,"dark berry, roasty",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2127,Vicuna,United States,2018,Guatemala,Alta Verapaz,70.0,3.0,2,"earthy, sour, intense",0,0,1,0,0,0,NA,NA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
2128,Vicuna,United States,2018,Bolivia,Palos Blancos,70.0,2.75,2,"smokey, earthy, nutty",0,0,1,0,0,0,NA,SA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2129,Videri,United States,2012,Blend,"Classic, Central and S. America",70.0,3.25,3,"sweet, fruity, heavy roast",0,0,1,0,1,0,NA,Unknown,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2130,Videri,United States,2013,Blend,"Dark, Central and S. America",90.0,3.75,3,"mellow fruit, tart, mild bitter",0,0,1,0,1,0,NA,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,Videri,United States,2014,Trinidad and Tobago,Trinidad,75.0,3.5,3,"spicy, roasty, acidic, dairy",0,0,1,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2132,Videri,United States,2014,Ecuador,Mindo,75.0,3.5,3,"spicy, nutmeg, brownie",0,0,1,0,1,0,NA,SA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2133,Videri,United States,2014,Dominican republic,Dominican Republic,90.0,3.25,3,"intense, cocoa, spicy, fruit",0,0,1,0,1,0,NA,NA,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2134,Vietcacao (A. Morin),France,2012,Vietnam,"Ben Tre, Mekong Delta, MoCay",70.0,3.5,4,"spicy, dairy",0,0,1,0,1,1,EU,AS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2135,Vintage Plantations,United States,2014,Peru,San Martin,75.0,3.0,3,"sandy, sweet, nutty",0,0,1,0,1,0,NA,SA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2136,Vintage Plantations (Tulicorp),United States,2007,Ecuador,"Los Rios, Rancho Grande 2007",65.0,3.0,3,"sticky, cocoa, earthy",0,0,1,0,1,0,NA,SA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2137,Violet Sky,United States,2015,Peru,Peru,77.0,3.25,2,"chalky, peach, bland",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2138,Violet Sky,United States,2015,Belize,Moho River Valley,77.0,3.0,2,"mild metallic, brownie, earth",0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,Violet Sky,United States,2015,Venezuela,Cuyagua,77.0,3.0,2,"intense, mild bitter, roasty",0,0,1,0,0,0,NA,SA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2140,Violet Sky,United States,2015,Madagascar,Sambirano Valley,77.0,2.75,2,"intense, tart, sour, raisin",0,0,1,0,0,0,NA,AF,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2141,Violet Sky,United States,2015,Guatemala,Cahabon,77.0,2.75,2,"creamy, cocoa, pungent",0,0,1,0,0,0,NA,NA,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2142,Vivra,United States,2016,Dominican republic,Dominican Republic,70.0,3.0,5,"sweet, simple, cocoa",1,0,1,0,1,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,Vivra,United States,2016,Peru,Peru,70.0,2.5,5,"pungent, metallic",1,0,1,0,1,1,NA,SA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2144,Vivra,United States,2016,Venezuela,Ocumare,70.0,2.5,5,"nutty, off notes",1,0,1,0,1,1,NA,SA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,Vivra,United States,2018,Bolivia,Alto Beni,70.0,2.5,5,"earthy, vanilla",1,0,1,0,1,1,NA,SA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2146,Vivra,United States,2018,Haiti,"Pisa, Adul de Nord",70.0,2.5,5,"vanilla, late cocoa notes",1,0,1,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2147,Wellington Chocolate Factory,New zealand,2016,Dominican republic,Conacado,70.0,3.5,2,"dry, rich, roasty",0,0,0,1,0,0,OC,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2148,Wellington Chocolate Factory,New zealand,2016,Peru,"Piura Blanco, Norandino",70.0,3.5,2,"grapes, pungent",0,0,0,1,0,0,OC,SA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2149,Wellington Chocolate Factory,New zealand,2017,Samoa,Samoa,77.0,3.0,2,"earthy, roasty",0,0,1,0,0,0,OC,OC,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2150,White Label,United States,2018,Tanzania,Kokoa Kamili,68.0,3.0,3,"nuts, fruit, poor aftertaste",0,0,1,0,1,0,NA,AF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2151,White Label,United States,2018,Bolivia,Alto Beni,72.0,3.0,3,"creamy, fruit, poor aftertaste",0,0,1,0,1,0,NA,SA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2152,Wilkie's Organic,Ireland,2013,Peru,Tumbes,75.0,3.25,3,"sandy, sweet, coffee",0,0,1,0,1,0,EU,SA,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2153,Wilkie's Organic,Ireland,2013,Peru,Amazonas,89.0,2.75,3,"slow develop, bitter, metallic",0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,Wilkie's Organic,Ireland,2013,Peru,Amazonas w/ nibs,75.0,2.75,3,"mild, metallic",0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,Wilkie's Organic,Ireland,2013,Peru,Amazonas,75.0,2.5,3,"light color, grit, metallic",0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2156,Willie's Cacao,United Kingdom,2009,Venezuela,Rio Caribe,72.0,3.25,3,"creamy, earthy, nutty",0,0,1,0,1,0,EU,SA,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2157,Willie's Cacao,United Kingdom,2009,Peru,San Martin,70.0,3.0,3,"sandy, rich, earthy",0,0,1,0,1,0,EU,SA,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2158,Willie's Cacao,United Kingdom,2010,Indonesia,Java,69.0,3.75,3,"smokey, fruity, sour",0,0,1,0,1,0,EU,AS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2159,Willie's Cacao,United Kingdom,2010,Venezuela,Hacienda Las Trincheras,72.0,3.5,3,"dry, nutty, cocoa",0,0,1,0,1,0,EU,SA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,Willie's Cacao,United Kingdom,2010,Madagascar,Sambirano,71.0,3.0,3,"dry, mild fruit",0,0,1,0,1,0,EU,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2161,Willie's Cacao,United Kingdom,2014,Colombia,Los Llanos,88.0,3.0,3,"mild nutty and fruit, savory",0,0,1,0,1,0,EU,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,Willie's Cacao,United Kingdom,2016,Colombia,Los Llanos,70.0,4.0,3,"rich cocoa, spicy, cinamon",0,0,1,0,1,0,EU,SA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2163,Wm,United States,2016,Ghana,"Ghana, 2013, batch 129",75.0,3.75,3,"strong malt, choco pudding",0,0,1,0,1,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,Wm,United States,2016,Bolivia,"Wild Beniano, 2016, batch 128, Heirloom",76.0,3.5,3,"nutty, fig, short length",0,0,1,0,1,0,NA,SA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2165,Wm,United States,2016,Venezuela,"Guasare, Zulia Prov., 2015, batch 124",74.0,3.0,3,"nutty, rubber",0,0,1,0,1,0,NA,SA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,Wm,United States,2019,Venezuela,Porcelana,70.0,3.5,3,"intense, creamy, nutty",0,0,1,0,1,0,NA,SA,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2167,Wm,United States,2019,Belize,"Maya Mountain, 2017, batch 255",68.0,3.25,3,"flat, molasses, creamy",0,0,1,0,1,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2168,Woodblock,United States,2011,Venezuela,Ocumare,70.0,4.0,2,"nutty, tart, coffee",0,0,1,0,0,0,NA,SA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,Woodblock,United States,2011,Dominican republic,La Red,70.0,3.5,2,"brownie, fruit, fudge",0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2170,Woodblock,United States,2012,Madagascar,"Sambirano, batch 1",70.0,3.25,3,melon,0,0,1,0,1,0,NA,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2171,Woodblock,United States,2012,Costa rica,Costa Rica,70.0,3.0,2,"roasty, metallic, coffee",0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,Woodblock,United States,2012,Ecuador,Ecuador,70.0,2.5,2,"mild fruit, chemical off",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2173,Woodblock,United States,2013,Trinidad and Tobago,"Gran Couva, batch 1",70.0,3.5,2,"creamy, woody, mild metallic",0,0,1,0,0,0,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2174,Woodblock,United States,2013,Ecuador,"Camino Verde P., Balao, Guayas, batch 1",70.0,3.25,2,"intense, bourbon",0,0,1,0,0,0,NA,SA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2175,Woodblock,United States,2014,Peru,"Maranon, Cajamarca",70.0,3.0,2,"sandy, intense, mild nutty",0,0,1,0,0,0,NA,SA,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
