,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey,company_continent,origin_continent
2006,1680,Tablette (aka Vanillabeans),Japan,3.24375,Trinidad and Tobago,Trinidad,77.0,2.75,4,"intense, grassy, smokey",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.206741541366628,3.211668839634941
2007,2286,Tala,Vietnam,3.1333333333333333,Vietnam,Vietnam,75.0,3.0,3,"intense cocoa, fatty, sticky",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3.206741541366628,3.203216374269006
2008,2286,Tala,Vietnam,3.1333333333333333,Vietnam,Vietnam,70.0,2.75,3,"cocoa, sweet, fatty, cardboard",1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.206741541366628,3.203216374269006
2009,1868,Tan Ban Skrati,Suriname,3.236046511627907,Suriname,"Paramaribo, batch 20160043-01",70.0,3.25,2,"earthy, floral, dry",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.1836512421545726,3.2241003271537623
2010,2326,Taste Artisan,United States,3.1333333333333333,Peru,Piura,75.0,4.0,3,fig,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
2011,2326,Taste Artisan,United States,3.1333333333333333,Peru,Amazonas,75.0,3.25,3,"blackberry, dirt, high roast",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
2012,2262,Taste Artisan,United States,3.1333333333333333,Venezuela,"Chuao, batch 20170714C",75.0,3.0,4,"vanilla, fatty",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.205074235907952,3.2241003271537623
2013,2306,Taucherli,Switzerland,3.1333333333333333,Mexico,Mexico,70.0,3.25,3,"nutty, fruit, sour, floral",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3.223530513554012,3.211668839634941
2014,2306,Taucherli,Switzerland,3.1333333333333333,Nicaragua,Nicaragua,72.0,3.0,3,"nutty, off, roasty, fatty",1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
2015,180,Taza,United States,3.1666666666666665,Dominican republic,"Dark, Stone Ground",70.0,3.0,3,"sandy, sour banana, sweet",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.205074235907952,3.211668839634941
2016,451,Taza,United States,3.088495575221239,Mexico,Chiapan,75.0,2.75,3,"rustic, sweet, earthy",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2017,785,Taza,United States,3.2712418300653594,Bolivia,Alto Beni,87.0,3.25,3,"grainy, blueberries, bitter",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2018,1271,Taza,United States,3.197530864197531,Belize,Belize,68.0,3.0,3,"coarse, watering, sweet",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2019,280,TCHO,United States,3.0386904761904763,Madagascar,Citrus-beta,70.0,2.75,5,"dry, red berry, off note",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
2020,199,TCHO,United States,3.0386904761904763,Ghana,Chocolatey-beta,70.0,2.5,5,"gritty, sweet, swiss miss, vanilla",1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.205074235907952,3.2186609686609686
2021,280,TCHO,United States,3.0386904761904763,Peru,Fruity-beta,70.0,2.5,5,"tangy, off, musty, sour",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2022,284,TCHO,United States,3.0386904761904763,Peru,Nutty-beta,70.0,2.5,5,"dry, musty, flat",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2023,387,TCHO,United States,3.088495575221239,Blend,TCHOPro 68,68.0,3.0,5,"nutty, candy-like",1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.086734693877551
2024,387,TCHO,United States,3.088495575221239,Blend,TCHOPro 60.5,60.0,2.75,5,"tea, sweet, astringent",1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.086734693877551
2025,1716,TCHO,United States,3.236046511627907,Blend,West Africa,62.0,2.0,5,"strong vanilla, sweet, fatty",1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.205074235907952,3.086734693877551
2026,805,Tejas,United States,3.2069444444444444,Dominican republic,Presidio,70.0,3.5,4,"molasses, caramel",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.205074235907952,3.211668839634941
2027,971,Tejas,United States,3.2069444444444444,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",70.0,3.5,3,"honey, pepper, charcoal",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2028,817,Tejas,United States,3.2069444444444444,Ecuador,"La Bahia, w/ cane juice",70.0,3.25,4,"gritty, rum, molasses",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.205074235907952,3.2241003271537623
2029,825,Tejas,United States,3.2069444444444444,Ecuador,"La Bahia, w/ cane sugar",70.0,3.25,3,"molasses, fruit, floral",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3.205074235907952,3.2241003271537623
2030,833,Tejas,United States,3.2069444444444444,Mexico,Espada,70.0,3.25,3,"molasses, caramel",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.205074235907952,3.211668839634941
2031,971,Tejas,United States,3.2069444444444444,Bolivia,San Jose,67.0,3.25,3,"green apple, sweet",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2032,801,Tejas,United States,3.2069444444444444,Blend,"Bayou Blend, Ecuador, Mad., PNG",70.0,3.0,4,"molasses, caramel, spice",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.205074235907952,3.086734693877551
2033,805,Tejas,United States,3.2069444444444444,Papua new guinea,Aranama,70.0,3.0,4,"molasses, caramel, fruity",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.205074235907952,3.223404255319149
2034,829,Tejas,United States,3.2069444444444444,Madagascar,Capistrano*,70.0,3.0,3,"sticky, caramel",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.205074235907952,3.2186609686609686
2035,971,Tejas,United States,3.2069444444444444,Venezuela,Concepcion*,80.0,3.0,4,"earthy, savory, hammy",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2036,801,Tejas,United States,3.2069444444444444,Madagascar,Concepcion,70.0,2.75,4,"molasses, off notes",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.205074235907952,3.2186609686609686
2037,829,Tejas,United States,3.2069444444444444,Bolivia,San Jose,70.0,2.75,3,"candy, peanut butter, caramel",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2038,967,Tejas,United States,3.2069444444444444,Brazil,Espada,70.0,2.75,3,"flat, cardboard, metallic",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2039,821,Tejas,United States,3.2069444444444444,Peru,Capistrano,70.0,2.0,4,"perfume, chemical, soapy",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2040,1323,Terroir,United States,3.197530864197531,Madagascar,"Madagascar, batch 6-5-15",67.0,3.75,2,"sweet, rich, tannic, fruity",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
2041,1323,Terroir,United States,3.197530864197531,Uganda,"Uganda, batch 6-3-15",73.0,3.75,2,"creamy, almond, butter",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
2042,1323,Terroir,United States,3.197530864197531,Ecuador,"Ecuador, batch 6-5-15",77.0,3.25,2,"intense, mild coffee and rum",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2043,1478,Terroir,United States,3.24375,Belize,Belize,70.0,3.75,2,"nutty, raspberry, metallic",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
2044,1478,Terroir,United States,3.24375,Madagascar,Madagascar,70.0,3.75,2,"bright fruit, mild sour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
2045,1558,Terroir,United States,3.24375,Guatemala,Guatemala,70.0,3.75,3,"walnuts, cocoa, easy melt",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2046,1554,Terroir,United States,3.24375,Dominican republic,Oko Caribe,70.0,3.5,3,"spicy, black pepper, bold",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2047,1482,Terroir,United States,3.24375,Ecuador,Ecuador,70.0,3.25,2,"floral, earthy, bourbon",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2048,1478,Terroir,United States,3.24375,Peru,Peru,70.0,2.75,2,"spicy, black pepper, intense",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2049,2370,Terroir,United States,3.1333333333333333,Bolivia,Alto Beni,77.0,3.25,3,"muted, roasted banana",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2050,2358,Terroir,United States,3.1333333333333333,Belize,Maya Mountain,77.0,3.0,3,"berries, licorice, cocoa, bitter",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
2051,2374,Terroir,United States,3.1333333333333333,Haiti,Haiti,72.0,2.75,3,"harsh, tobacco",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2052,1614,The Barn,Sweden,3.24375,Peru,Peru,70.0,3.0,3,"sandy, sweet, raisins",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2241003271537623
2053,162,Theo,United States,3.1666666666666665,Madagascar,Madagascar,65.0,3.5,3,"sandy, sweet, blueberry",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
2054,184,Theo,United States,3.1666666666666665,Ghana,"Ghana, Kumasi",84.0,3.0,4,"dry, slightly tart, bitter",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
2055,188,Theo,United States,3.1666666666666665,Blend,"Ghana, Panama, Ecuador",75.0,3.0,3,"sandy, sweet, fruity",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.086734693877551
2056,184,Theo,United States,3.1666666666666665,Republic of Côte d'Ivoire,Ivory Coast,75.0,2.5,4,"dry, gritty, hint of fruit, sour",1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
2057,188,Theo,United States,3.1666666666666665,Venezuela,"Venezuela; Barinos, Merida, Tachron",91.0,2.0,2,"dry, very bland, mild bitter",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2058,903,Theo,United States,3.2069444444444444,Congo,Congo w/ nibs,65.0,3.25,4,"sweet, vanilla, cocoa",1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.205074235907952,3.2186609686609686
2059,1684,Theobroma,Japan,3.24375,Peru,"Piura Select, Cacao Blanc",70.0,3.25,2,"peanut butter, sour milk",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.206741541366628,3.2241003271537623
2060,2414,Thistle & Rose aka Aggie USU,United States,3.1333333333333333,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70.0,3.5,2,"pure, bold, floral",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2061,2182,Tibito,Colombia,3.1915555555555555,Colombia,"Putumayo, lot 021",70.0,3.25,3,"spicy, marshmallow",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1836512421545726,3.2241003271537623
2062,2182,Tibito,Colombia,3.1915555555555555,Colombia,"Meta, lot 052",70.0,3.0,3,"floral, vegetal",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1836512421545726,3.2241003271537623
2063,1836,Timo A. Meyer,Germany,3.236046511627907,Belize,"Belize, med roast",72.0,3.75,3,"bright fruit, cashew",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.211668839634941
2064,2358,Tiny House,United States,3.1333333333333333,Tanzania,Kokoa Kamili,71.0,2.75,2,"bland, mild honey, sour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
2065,1418,To'ak (Ecuatoriana),Ecuador,3.197530864197531,Ecuador,Manabi,81.0,3.25,2,"waxy, mild fruit, floral",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.1836512421545726,3.2241003271537623
2066,789,Tocoti,United States,3.2712418300653594,Dominican republic,Dominican Republic,74.0,3.0,3,"pronounced fruit, sour",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2067,789,Tocoti,United States,3.2712418300653594,Venezuela,Venezuela,72.0,2.75,3,"peanut butter, soapy",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2068,927,Tocoti,United States,3.2069444444444444,Bolivia,"Wild Bolivian, Jungle Love",77.0,3.0,3,"sandy, sweet",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2069,2060,Tosier,United Kingdom,3.1915555555555555,Belize,Maya Mtn.,70.0,3.5,3,"honey, caramel",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
2070,2060,Tosier,United Kingdom,3.1915555555555555,Bolivia,"Alto Beni, 2016",70.0,3.0,3,"spicy, cocoa, sweet",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
2071,2064,Tosier,United Kingdom,3.1915555555555555,Haiti,Acul du Nard,70.0,2.75,3,"metallic, astringent",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
2072,2270,Tosier,United Kingdom,3.1333333333333333,Colombia,Tumaco,70.0,2.75,3,"dull, chewy, sweet",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.223530513554012,3.2241003271537623
2073,2314,Tree to Bar,South korea,3.1333333333333333,Ecuador,Ecuador,70.0,3.5,2,"nutty, floral",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.206741541366628,3.2241003271537623
2074,1239,Treehouse,United States,3.197530864197531,Dominican republic,Conacado,72.0,3.0,2,"baked, roasty, coffee",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2075,2218,Tribar,Peru,3.1915555555555555,Peru,"Piura, Gran Chilique",70.0,3.5,3,"sweet, pungent grape, acidic",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1836512421545726,3.2241003271537623
2076,2210,Tribar,Peru,3.1915555555555555,Peru,Ucayali,73.0,3.0,3,"powdery, complex, rubber",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1836512421545726,3.2241003271537623
2077,2470,Tribe,Canada,3.256172839506173,Peru,Ucayali,70.0,3.0,2,"very sandy, spicey, sweet",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2078,2490,Tribe,Canada,3.256172839506173,Vietnam,"Dak Lak, batch 0A08",70.0,2.75,2,"tart, sweet, sour, savory",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.203216374269006
2079,2490,Tribe,Canada,3.256172839506173,Honduras,"Copan, batch 0A03",70.0,2.75,2,"woody, sweet, unrefined",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.205074235907952,3.211668839634941
2080,753,twenty-four blackbirds,United States,3.2712418300653594,Dominican republic,Dominican Republic,73.0,2.75,2,"roasty, woody, rubber off",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.205074235907952,3.211668839634941
2081,1022,twenty-four blackbirds,United States,3.2148876404494384,Dominican republic,"Dominican Republic, batch 85",68.0,3.25,2,"roasty, sligt burnt, red fruit",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.211668839634941
2082,1026,twenty-four blackbirds,United States,3.2148876404494384,Bolivia,"Palos Blancos, batch 97",75.0,2.5,2,"roasty, bitter, caramel, dairy",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2083,1235,twenty-four blackbirds,United States,3.197530864197531,Madagascar,"Madagascar, lot 137",75.0,3.5,2,"intense, red berry",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
2084,1700,twenty-four blackbirds,United States,3.24375,Ecuador,"Cedeno, lot 271",75.0,3.5,2,"intense, floral",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.205074235907952,3.2241003271537623
2085,1700,twenty-four blackbirds,United States,3.24375,Dominican republic,Oko Caribe,75.0,2.75,2,"spicy, sour, off note",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2086,1996,twenty-four blackbirds,United States,3.3627450980392157,Tanzania,Kokoa Kamili,75.0,3.25,2,"dry, floral, woody",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.205074235907952,3.2186609686609686
2087,1740,Two Ravens,United States,3.236046511627907,Peru,Peru,60.0,3.0,3,"coarse, sweet, lemon",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2241003271537623
2088,2004,Uncouth,Canada,3.3627450980392157,Guatemala,Guatemala,75.0,3.25,2,"dry, coarse, sour",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2089,2004,Uncouth,Canada,3.3627450980392157,Tanzania,Tanzania,75.0,3.0,2,"dry, coarse, sweet, earthy",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
2090,2000,Uncouth,Canada,3.3627450980392157,Dominican republic,Dominican Republic,75.0,2.75,2,"dry, coarse, hay, off",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2091,1438,Undone,United States,3.197530864197531,Dominican republic,"San Francisco de Macoris, Nourish",70.0,3.0,2,"tart, tangy, mild cocoa",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2092,1438,Undone,United States,3.197530864197531,Nicaragua,Matagalpa,74.0,2.75,2,"creamy, woody, green, rubber",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.205074235907952,3.211668839634941
2093,1752,Upchurch,United States,3.236046511627907,Tanzania,"Tanzania, Party Bar",72.0,3.25,2,"sandy, sweet, peach",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.205074235907952,3.2186609686609686
2094,1752,Upchurch,United States,3.236046511627907,Madagascar,"Madagascar, Sassy Bar",72.0,3.0,2,"sweet, acidic, tart",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.205074235907952,3.2186609686609686
2095,1327,Urzi,Italy,3.197530864197531,Venezuela,"Sur del Lago, Merida",65.0,3.25,4,"intense, nutty, mild rubber",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
2096,1968,Utopick,Spain,3.3627450980392157,Colombia,"Sierra Nevada, Tutu Iku",70.0,3.75,3,"spice, melon, nutty",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.223530513554012,3.2241003271537623
2097,2210,Utopick,Spain,3.1915555555555555,Nicaragua,Nugo,70.0,3.75,3,roasty cocoa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
2098,2478,Vaka,Canada,3.256172839506173,Belize,"Maya Mountain, Toledo, batch 91",74.0,3.5,3,"roasted strawberry, bold",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.205074235907952,3.211668839634941
2099,63,Valrhona,France,3.0625,Blend,"Guanaja, South America",70.0,3.75,5,"subtle, smooth, earthy, long",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
2100,75,Valrhona,France,3.0625,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",64.0,3.5,5,"red berry, rich cocoa",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2186609686609686
2101,63,Valrhona,France,3.0625,Blend,"Carribean, Caraibe",66.0,3.0,5,"slight bitter, woody",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.223530513554012,3.086734693877551
2102,75,Valrhona,France,3.0625,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",64.0,3.0,5,"modest, creamy, cocoa",1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
2103,75,Valrhona,France,3.0625,Trinidad and Tobago,Gran Couva 2005 P.,64.0,2.5,5,"nutty, vegetal, sweet",1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.211668839634941
2104,129,Valrhona,France,3.1666666666666665,Madagascar,Manjari,64.0,4.0,5,"creamy, blueberry, raspberry",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2186609686609686
2105,129,Valrhona,France,3.1666666666666665,Venezuela,Chuao 2002 P.,65.0,3.75,5,"sandy, vegetal, cocoa",1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
2106,162,Valrhona,France,3.1666666666666665,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",64.0,3.25,5,"creamy, cherry",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.2241003271537623
2107,117,Valrhona,France,3.1666666666666665,Blend,"Araguani, Venezuela, Carribean",72.0,3.0,5,"creamy, rich, licorice",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
2108,157,Valrhona,France,3.1666666666666665,Blend,"Le Noir Amer, West Africa",71.0,2.75,5,nutty and bitter dominate,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
2109,153,Valrhona,France,3.1666666666666665,Blend,"Abinao, West Africa",85.0,2.5,5,"berries, tart, bitter",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.223530513554012,3.086734693877551
2110,147,Valrhona,France,3.1666666666666665,Blend,Le Noir Extra Amer,85.0,1.5,5,"creamy, fatty, very bitter",1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.086734693877551
2111,327,Valrhona,France,3.088495575221239,Dominican republic,Tainori,64.0,3.75,5,"cocoa dominates, woodsy",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.223530513554012,3.211668839634941
2112,370,Valrhona,France,3.088495575221239,Ecuador,Alpaco,66.0,3.75,5,"rich cocoa, hot spice",1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
2113,395,Valrhona,France,3.088495575221239,Ghana,Nyangbo,68.0,3.5,5,"creamy, cocoa, bread",1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2186609686609686
2114,757,Valrhona,France,3.2712418300653594,Venezuela,"Porcelana, Pedegral",64.0,4.0,5,"creamy, honey, peanut butter",1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223530513554012,3.2241003271537623
