,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,taste,cocoa_butter,vanilla_have_not_vanilla,vanilla,vanilla_have_vanilla,lecithin,salt,sugar,sweetener_without_sugar,nutty,sweet,cocoa,roasty,creamy,earthy,sandy,fatty,floral,intense,spicy,sour,molasses,woody,vanilla_taste,sticky,fruit,smokey,company_continent,origin_continent
1893,688,Soma,Canada,2011,Venezuela,Chuao,70.0,3.5,3,"strawberry, green mint",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
1894,676,Soma,Canada,2011,Grenada,"Grenada, Black Science",70.0,2.75,3,"super temper, astringent, burn",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1895,867,Soma,Canada,2012,Blend,"Dual Origins, Sambirano, Elvesia, batch SD06",70.0,4.0,3,"creamy, raisin, lemon",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,Unknown
1896,867,Soma,Canada,2012,Blend,"Dancing in Your Head, 5 bean blend",70.0,4.0,3,"creamy, complex, peanut",1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1897,833,Soma,Canada,2012,United States,O'ahu Island,70.0,3.75,3,"cranberries, cocoa",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1898,951,Soma,Canada,2012,Venezuela,"Carenero Superior, batch CS2",70.0,3.75,3,"intense, rich burnt caramel",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,SA
1899,951,Soma,Canada,2012,Guatemala,"Cahabon Region, batch Tri1",70.0,3.5,3,"sandy, earthy, tangy wine",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1900,967,Soma,Canada,2012,Blend,"Eastern Promises, Mad., Java, PNG, batch EP1",70.0,3.5,3,"smoke, tobacco, black pepper",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,Unknown
1901,983,Soma,Canada,2012,Papua new guinea,Papua New Guinea,85.0,3.5,3,"mild smoke, fruit, mild burnt",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,OC
1902,817,Soma,Canada,2012,Haiti,Noula Coop,70.0,3.25,3,"uneven, grassy, roasty",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1903,1077,Soma,Canada,2013,Blend,"Crazy 88, Guat., D.R., Peru, Mad., PNG",88.0,4.0,3,"pronounced berry, mild smoke",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,Unknown
1904,1077,Soma,Canada,2013,Venezuela,"Maracaibo, El Vigia",70.0,4.0,3,"delicate, nutty, cocoa, dairy",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1905,1081,Soma,Canada,2013,Blend,"Equator, Peru, Dom. Rep",67.0,4.0,3,"roasted nuts, burnt brownie",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1906,1177,Soma,Canada,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch bh1",70.0,4.0,3,"floral, berry, clove",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA
1907,1019,Soma,Canada,2013,Dominican republic,"Rizek Cacao, batch DR 12",77.0,3.75,3,"smoke, burnt caramel, citrus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA
1908,1073,Soma,Canada,2013,Trinidad and Tobago,Sangre Grande P.,70.0,3.75,3,"creamy, brownie mix, roasty",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1909,1077,Soma,Canada,2013,Venezuela,Patanemo,70.0,3.75,3,"nutty, chocolate ice cream",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1910,1030,Soma,Canada,2013,Indonesia,Java,70.0,3.25,3,"creamy, smokey, some fruit",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,AS
1911,1077,Soma,Canada,2013,Blend,Chef's Blend,70.0,3.25,3,"grassy, dairy, mild fatty",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Unknown
1912,1173,Soma,Canada,2013,Venezuela,"Orinoco, batch ORI 1",70.0,3.25,3,"creamy, nutty, roasty",1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1913,1073,Soma,Canada,2013,Peru,"Apurimac, El Quinacho Co-op",70.0,2.75,3,"creamy, medicinal, mild fruit",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
1914,1259,Soma,Canada,2014,Peru,Maranon Canyon,70.0,3.75,3,"creamy, sour orange",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,SA
1915,1307,Soma,Canada,2014,Vanuatu,"Espiritu Santo, 'Smoke Monster', batch sm1",70.0,3.75,3,"creamy, smokey, rich cocoa",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,OC
1916,1227,Soma,Canada,2014,Nicaragua,"La Tronca, Matagalpa",70.0,3.5,3,"basic chocolate, accessible",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1917,1307,Soma,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",80.0,3.5,3,"robust, nutty, brownie",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1918,1307,Soma,Canada,2014,Nicaragua,La Dalia,70.0,3.25,3,"spicy, woodsy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,NA
1919,1339,Soma,Canada,2014,Blend,"Little Big Man, Madagascar & Ecuador",70.0,3.25,3,"tart, mild sour",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,Unknown
1920,1594,Soma,Canada,2015,Venezuela,Porcelana,75.0,4.0,3,"balanced, nuts, strawberry",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
1921,1594,Soma,Canada,2015,Venezuela,CSB Chama,70.0,3.5,3,"roasted nuts, dried fruit",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
1922,1828,Soma,Canada,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",70.0,4.0,3,"creamy, honey, blackberry",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,AS
1923,1828,Soma,Canada,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70.0,3.75,3,evolves black pepper to citrus,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1924,1828,Soma,Canada,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75.0,3.75,3,"banana, nutty",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,Unknown
1925,1820,Soma,Canada,2016,Dominican republic,"Oko Caribe, Duarte P., Collab w Chocosol",62.0,3.5,3,"creamy, sweet, deep choco",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1926,1820,Soma,Canada,2016,Madagascar,"Sambirano Valley, Black Science, B-60307.0",70.0,3.5,3,robust dark tropical fruit,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AF
1927,1828,Soma,Canada,2016,Brazil,"Bahia Black, batch bra50722.1",70.0,3.5,3,"creamy, diluted, mild choco",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1928,1832,Soma,Canada,2016,Ecuador,"Camino Verde, Black S., batch cvu6030.0",70.0,3.25,3,"nutty, banana, harsh ending",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
1929,2016,Soma,Canada,2017,Colombia,Arauca,70.0,4.0,3,"creamy, honey, marshmallow",1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1930,2016,Soma,Canada,2017,Fiji,Fiji,70.0,3.25,3,"creamy, roasty, woody",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,OC
1931,2242,Soma,Canada,2018,Madagascar,"Bejofo, Sambirano V., Akesson E.",70.0,4.0,3,"creamy, acidic, balanced",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,AF
1932,2242,Soma,Canada,2018,Venezuela,"Choroni, Aragua, Finca Torres Farm",70.0,4.0,3,"nutty, cocoa",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1933,2068,Soma,Canada,2018,Haiti,"Pisa, Creole Gardens",70.0,3.0,3,"sweet edge, lemon, muted",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1934,1395,Somerville,United States,2014,United States,"Hawai'i Island, Big Island",70.0,3.5,2,"intense, tannic, choco, earthy",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
1935,1367,Somerville,United States,2014,Nicaragua,Nicaragua,70.0,3.25,2,"earthy, dried fruit, complex",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1936,1936,Soul,Canada,2017,Madagascar,Madagascar,70.0,3.5,2,"tart, sour, basic",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,AF
1937,1936,Soul,Canada,2017,Venezuela,Venezuela,75.0,3.5,2,"dry, earthy, roasty",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,SA
1938,1940,Soul,Canada,2017,Tanzania,Tanzania,80.0,3.5,2,"sticky, mild fruit, brownie",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,AF
1939,1932,Soul,Canada,2017,Dominican republic,Dominican Republic,70.0,3.25,2,"few grits, sweet, cocoa",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1940,1936,Soul,Canada,2017,Ecuador,Ecuador,75.0,3.25,2,"dry, floral, earthy",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,SA
1941,1936,Soul,Canada,2017,Papua new guinea,Papua New Guinea,77.0,3.25,2,"sandy, smokey, fruit, sour",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,NA,OC
1942,793,Spagnvola,United States,2012,Dominican republic,AgroCriso Plantation,75.0,3.25,4,"oily, floral",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA
1943,793,Spagnvola,United States,2012,Dominican republic,AgroCriso Plantation,70.0,3.0,4,"oily, floral, dairy",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA
1944,793,Spagnvola,United States,2012,Dominican republic,AgroCriso Plantation,80.0,3.0,4,"fatty, muted strawberry",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA
1945,1434,Spencer,Australia,2014,Vanuatu,Malekula Island,72.0,2.75,3,"bready, sour milk, fatty",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,OC,OC
1946,1792,Spencer,Australia,2016,Ecuador,"Ecuador, lot E432314L",70.0,3.75,3,"floral, sandy",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,OC,SA
1947,1792,Spencer,Australia,2016,Madagascar,"Madagascar, lot M0403R",70.0,3.75,3,"powdery, cherry, astringent",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,OC,AF
1948,1792,Spencer,Australia,2016,Dominican republic,"Dominican Republic, lot D82R",70.0,3.5,3,"spicy, chocolatey",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OC,NA
1949,1932,Spencer,United States,2017,Dominican republic,Dominican Republic,70.0,3.75,3,"sandy, robust, grapes, malt",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1950,1932,Spencer,United States,2017,Ecuador,Ecuador,70.0,3.5,3,"floral, astringent",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,SA
1951,1932,Spencer,United States,2017,Peru,Peru,70.0,2.75,3,"floral, earthy, burnt rubber",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,SA
1952,1057,Sprungli (Felchlin),Switzerland,2013,Bolivia,Alto Beni,70.0,3.0,4,"fatty, mild fruit, off note",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,EU,SA
1953,1113,SRSLY,United States,2013,Dominican republic,Dominican Republic,70.0,3.0,3,"unrefined, sweet, mild coffee",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1954,1121,SRSLY,United States,2013,Dominican republic,Dominican Republic,84.0,2.25,3,"gritty, intense coffee, metallic",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1955,1634,Starchild,United States,2015,Ecuador,"Bolivar, Arriba",70.0,3.0,4,"coconut, mild vanilla",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,SA
1956,1692,Starchild,United States,2015,Dominican republic,Hispaniola,70.0,3.0,4,"coconut, cocoa, few grits",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1957,1692,Starchild,United States,2015,Guatemala,Cacao Verapaz,70.0,3.0,4,"dried fruit, coconut, few grits",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
1958,1692,Starchild,United States,2015,Nicaragua,Rio Tuma,70.0,3.0,4,"brownie, few grits, sandy",1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1959,1696,Starchild,United States,2015,Madagascar,Sambirano Valley,70.0,3.0,4,"red fruit, coconut",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,AF
1960,729,Stella (aka Bernrain),Switzerland,2011,India,India,72.0,3.25,4,"peanut butter, vanilla, artificial",1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,EU,AS
1961,859,Stella (aka Bernrain),Switzerland,2012,Brazil,"Bahia, Agri-Forestal Plantation, 2010",68.0,2.75,4,"creamy, vanilla, moldy",1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,EU,SA
1962,1291,Stone Grindz,United States,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",84.0,3.5,3,"floral, hints of fruit",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,SA
1963,1291,Stone Grindz,United States,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",70.0,3.5,3,"oily surface, floral, earthy",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,SA
1964,2012,Stone Grindz,United States,2017,Bolivia,"Wild Bolivia, batch 260",70.0,2.5,3,"fatty, rubber, off notes",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,SA
1965,943,StRita Supreme,United States,2012,Philippines,"Samar, East Visayas region",75.0,2.75,4,"bland, earthy",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,AS
1966,939,StRita Supreme,United States,2012,Philippines,"Samar, East Visayas region",65.0,2.5,4,"vanilla, sweet",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,AS
1967,943,StRita Supreme,United States,2012,Philippines,"Samar, East Visayas region",70.0,2.5,4,"dry, sweet, vanilla(n)",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,AS
1968,1157,Sublime Origins,United States,2013,Belize,Moho Valley,78.0,3.25,2,"intense, rich, dark berry",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA
1969,1157,Sublime Origins,United States,2013,Madagascar,Sambirano,67.0,2.75,2,"molasses, sour, astringent",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,AF
1970,1800,Summerbird,Denmark,2016,Peru,Peru,71.0,3.0,5,"powdery, vanilla, earthy",1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,EU,SA
1971,1800,Summerbird,Denmark,2016,Peru,Peru,61.0,2.5,5,"sandy, sweet, vanilla",1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,EU,SA
1972,1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,60.0,3.0,3,"sticky, sweet, nutty, roasty",1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SA,SA
1973,1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,70.0,2.75,3,"sticy, nutty, roasty, off notes",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,SA
1974,1618,Svenska Kakaobolaget,Sweden,2015,Sri lanka,Sri Lanka,70.0,2.75,2,"ham, sour, intense",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,EU,AS
1975,2434,Svenska Kakaobolaget,Sweden,2019,Tanzania,"Kokoa Kamili, 2017 harvest",74.0,2.75,2,"fruit, burnt, harsh",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,AF
1976,2230,Sweet Escalier,Japan,2018,Venezuela,Chuao,75.0,3.25,5,"acidic, cocoa, dried fruit",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,AS,SA
1977,2234,Sweet Escalier,Japan,2018,Belize,Belize,70.0,3.0,5,"buttery, cheesy",1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AS,NA
1978,2242,Sweet Escalier,Japan,2018,Brazil,"Amazonas, Wild Cacao",70.0,3.0,5,"cardboard, cheesy",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS,SA
1979,2234,Sweet Escalier,Japan,2018,Tanzania,Tanzania,75.0,2.75,3,"fatty, sour, off notes",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,AS,AF
1980,2242,Sweet Escalier,Japan,2018,Peru,San Martin,70.0,2.5,5,"pungent, molasses, sour",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,AS,SA
1981,2470,Sweetness,Canada,2020,Peru,Ucayali,68.0,3.25,3,"burnt black licorice, intense",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,SA
1982,2482,Sweetness,Canada,2020,Papua new guinea,Papua New Guinea,73.0,3.25,3,"savory lemon, ham",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,OC
1983,2474,Sweetness,Canada,2020,Mexico,Tabasco,74.0,3.0,3,"dried fig, earthy, dirty",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
1984,761,Szanto Tibor,Hungary,2011,Venezuela,Crudo,70.0,3.0,3,"rustic, sugar dominates",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,SA
1985,939,Szanto Tibor,Hungary,2012,Peru,"Ayacucho, ""El Guinacho""",70.0,3.75,3,"sweet, spicy",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,EU,SA
1986,939,Szanto Tibor,Hungary,2012,Dominican republic,Santo Domingo,70.0,3.25,3,"rustic, large unground pieces",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,NA
1987,939,Szanto Tibor,Hungary,2012,Madagascar,Millot Plantation,70.0,3.25,3,"rustic, bright fruit",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,EU,AF
1988,1185,Szanto Tibor,Hungary,2013,Madagascar,"Autumn, Primary Harvest, 2012",70.0,3.5,3,"light color, sandy, fruity",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU,AF
1989,1185,Szanto Tibor,Hungary,2013,Madagascar,"Spring, Secondary Harvest, 2012",70.0,3.5,3,"dark color, sandy, fruity",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU,AF
1990,1193,Szanto Tibor,Hungary,2013,Nicaragua,Cacao Blanco,70.0,3.25,3,"sour milk, hot cocoa",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,EU,NA
1991,1263,Szanto Tibor,Hungary,2014,Cuba,Baracoa,70.0,3.75,3,"sandy, banana",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU,NA
1992,1263,Szanto Tibor,Hungary,2014,Venezuela,Porcelana,70.0,3.5,3,"sandy, earthy, spice, nutty",1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,EU,SA
1993,1704,Szanto Tibor,Hungary,2015,Ecuador,"Winak, Sumaco",70.0,3.75,3,"coarse, spicy cinnamon",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EU,SA
1994,1708,Szanto Tibor,Hungary,2015,Brazil,"Fazenda Sempre Firme, Bahia",70.0,3.5,3,"rustic, earthy, tea",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EU,SA
1995,1668,Szanto Tibor,Hungary,2015,Ecuador,Nacional,70.0,3.25,3,"sweet, brownie, sour",1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,EU,SA
1996,1704,Szanto Tibor,Hungary,2015,Cuba,Baracoa,88.0,3.25,3,"rustic, spicy, earthy",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,EU,NA
1997,1704,Szanto Tibor,Hungary,2015,Madagascar,Ambolikapiky,70.0,3.25,3,"sour orange, fatty",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,EU,AF
1998,1708,Szanto Tibor,Hungary,2015,Vietnam,"Ben Tre, Mekong Delta",70.0,3.25,3,"smokey, mild citrus",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,EU,AS
1999,1105,Tabal,United States,2013,Peru,"Peru, batch 96",70.0,3.0,4,"vanilla, fatty, vegetal, mint",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,NA,SA
2000,1101,Tabal,United States,2013,Costa rica,"Costa Rica, batch 83",70.0,2.75,4,"licorice, dried fruit, burnt fuel",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA
2001,1101,Tabal,United States,2013,Dominican republic,Dominican Republic,70.0,2.75,4,"oily, cardboard, sour",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA
2002,1105,Tabal,United States,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",70.0,2.5,4,"vanilla, fuel, earthy",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA
2003,1450,Tablette (aka Vanillabeans),Japan,2015,Papua new guinea,Papua,62.0,3.25,5,"creamy, smoke, ham",1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,AS,OC
2004,1450,Tablette (aka Vanillabeans),Japan,2015,Vietnam,Vietnam,60.0,3.25,5,"vanilla, butter, caramel",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AS,AS
2005,1450,Tablette (aka Vanillabeans),Japan,2015,Colombia,Colombia,70.0,3.0,5,"flat, smoke, marshmallow",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AS,SA
2006,1680,Tablette (aka Vanillabeans),Japan,2015,Trinidad and Tobago,Trinidad,77.0,2.75,4,"intense, grassy, smokey",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,AS,NA
2007,2286,Tala,Vietnam,2019,Vietnam,Vietnam,75.0,3.0,3,"intense cocoa, fatty, sticky",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,AS,AS
2008,2286,Tala,Vietnam,2019,Vietnam,Vietnam,70.0,2.75,3,"cocoa, sweet, fatty, cardboard",1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AS,AS
2009,1868,Tan Ban Skrati,Suriname,2016,Suriname,"Paramaribo, batch 20160043-01",70.0,3.25,2,"earthy, floral, dry",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,SA,SA
